date,high,low,open,close,volume,adjclose
2021-02-18,271.95001220703125,266.0299987792969,269.57000732421875,269.3900146484375,15249100,269.3900146484375
2021-02-19,270.2699890136719,260.1499938964844,269.8599853515625,261.55999755859375,25622600,261.55999755859375
2021-02-22,263.07000732421875,257.5299987792969,257.95001220703125,260.3299865722656,17434900,260.3299865722656
2021-02-23,267.4599914550781,254.9600067138672,259.5,265.8599853515625,21924600,265.8599853515625
2021-02-24,266.3800048828125,258.3900146484375,262.3299865722656,264.30999755859375,15736100,264.30999755859375
2021-02-25,266.94000244140625,254.0399932861328,262.29998779296875,254.69000244140625,19053100,254.69000244140625
2021-02-26,265.54998779296875,256.4700012207031,256.4700012207031,257.6199951171875,26619500,257.6199951171875
2021-03-01,266.6499938964844,257.8999938964844,260.82000732421875,264.9100036621094,22157300,264.9100036621094
2021-03-02,266.7099914550781,258.6499938964844,265.7799987792969,259.0,15191700,259.0
2021-03-03,260.989990234375,255.10000610351562,260.2900085449219,255.41000366210938,15513500,255.41000366210938
2021-03-04,266.489990234375,253.5,256.4700012207031,257.6400146484375,31626500,257.6400146484375
2021-03-05,265.45001220703125,255.61000061035156,260.6700134277344,264.2799987792969,26820100,264.2799987792969
2021-03-08,265.5799865722656,255.0500030517578,265.54998779296875,255.30999755859375,18391800,255.30999755859375
2021-03-09,268.5299987792969,259.80999755859375,261.17999267578125,265.739990234375,22039700,265.739990234375
2021-03-10,268.9700012207031,262.8699951171875,268.6400146484375,264.8999938964844,14210300,264.8999938964844
2021-03-11,277.8999938964844,267.82000732421875,268.1099853515625,273.8800048828125,21834000,273.8800048828125
2021-03-12,269.739990234375,264.0199890136719,269.1400146484375,268.3999938964844,20600200,268.3999938964844
2021-03-15,275.9599914550781,268.5,269.0799865722656,273.75,16844800,273.75
2021-03-16,282.1400146484375,274.79998779296875,276.0799865722656,279.2799987792969,22437700,279.2799987792969
2021-03-17,286.2300109863281,275.4100036621094,275.7099914550781,284.010009765625,21315000,284.010009765625
2021-03-18,285.19000244140625,278.2799987792969,279.8699951171875,278.6199951171875,18728300,278.6199951171875
2021-03-19,292.79998779296875,281.20001220703125,281.2200012207031,290.1099853515625,38930500,290.1099853515625
2021-03-22,299.7099914550781,286.75,290.45001220703125,293.5400085449219,28273100,293.5400085449219
2021-03-23,298.0,289.80999755859375,293.1499938964844,290.6300048828125,23000900,290.6300048828125
2021-03-24,291.7200012207031,281.1600036621094,291.0,282.1400146484375,18675000,282.1400146484375
2021-03-25,288.05999755859375,277.75,280.9800109863281,278.739990234375,24505600,278.739990234375
2021-03-26,284.5,277.7699890136719,278.29998779296875,283.0199890136719,17629200,283.0199890136719
2021-03-29,293.17999267578125,284.70001220703125,285.7699890136719,290.82000732421875,21718800,290.82000732421875
2021-03-30,292.4700012207031,286.70001220703125,289.8299865722656,288.0,17474500,288.0
2021-03-31,296.5,288.6099853515625,289.989990234375,294.5299987792969,19498200,294.5299987792969
2021-04-01,302.3999938964844,296.6000061035156,298.3999938964844,298.6600036621094,17616000,298.6600036621094
2021-04-05,310.7699890136719,300.67999267578125,300.8900146484375,308.9100036621094,28237000,308.9100036621094
2021-04-06,311.3500061035156,305.25,308.8399963378906,306.260009765625,17335200,306.260009765625
2021-04-07,314.25,305.5,306.3399963378906,313.0899963378906,22855200,313.0899963378906
2021-04-08,315.8800048828125,310.04998779296875,314.8500061035156,313.0199890136719,20894100,313.0199890136719
2021-04-09,314.739990234375,310.3299865722656,311.3999938964844,312.4599914550781,15988600,312.4599914550781
2021-04-12,312.1499938964844,307.92999267578125,311.04998779296875,311.5400085449219,10881900,311.5400085449219
2021-04-13,314.42999267578125,309.32000732421875,312.2099914550781,309.760009765625,14036900,309.760009765625
2021-04-14,308.0299987792969,301.95001220703125,307.29998779296875,302.82000732421875,17421400,302.82000732421875
2021-04-15,310.1400146484375,304.1000061035156,306.3399963378906,307.82000732421875,14558300,307.82000732421875
2021-04-16,308.95001220703125,304.6099853515625,308.1700134277344,306.17999267578125,13059200,306.17999267578125
2021-04-19,307.70001220703125,300.55999755859375,305.010009765625,302.239990234375,14553500,302.239990234375
2021-04-20,305.1000061035156,297.2099914550781,301.989990234375,302.6499938964844,16796400,302.6499938964844
2021-04-21,301.9800109863281,297.3900146484375,301.95001220703125,301.4700012207031,14863500,301.4700012207031
2021-04-22,302.9200134277344,296.0400085449219,301.3299865722656,296.5199890136719,16375400,296.5199890136719
2021-04-23,302.5899963378906,297.1499938964844,298.760009765625,301.1300048828125,17536800,301.1300048828125
2021-04-26,305.79998779296875,301.55999755859375,303.3399963378906,303.0400085449219,16172600,303.0400085449219
2021-04-27,305.3399963378906,301.1099853515625,304.2799987792969,303.57000732421875,15309300,303.57000732421875
2021-04-28,310.9200134277344,305.3699951171875,307.3599853515625,307.1000061035156,33907200,307.1000061035156
2021-04-29,331.80999755859375,321.6099853515625,330.1199951171875,329.510009765625,56526800,329.510009765625
2021-04-30,329.82000732421875,324.5,326.1400146484375,325.0799865722656,26332400,325.0799865722656
2021-05-03,328.54998779296875,321.8399963378906,326.1700134277344,322.5799865722656,18719500,322.5799865722656
2021-05-04,322.19000244140625,313.1199951171875,320.0199890136719,318.3599853515625,24032600,318.3599853515625
2021-05-05,321.05999755859375,314.489990234375,318.19000244140625,315.0199890136719,15577600,315.0199890136719
2021-05-06,320.239990234375,313.2699890136719,314.5199890136719,320.0199890136719,19012200,320.0199890136719
2021-05-07,322.94000244140625,318.75,322.3800048828125,319.0799865722656,15916700,319.0799865722656
2021-05-10,314.5799865722656,304.8299865722656,314.3500061035156,305.9700012207031,24239200,305.9700012207031
2021-05-11,306.8399963378906,299.69000244140625,300.75,306.5299987792969,18920100,306.5299987792969
2021-05-12,304.9599914550781,298.19000244140625,301.1300048828125,302.54998779296875,24645500,302.54998779296875
2021-05-13,308.8599853515625,302.7699890136719,306.0799865722656,305.260009765625,18079200,305.260009765625
2021-05-14,316.8500061035156,309.0799865722656,309.5400085449219,315.94000244140625,19245700,315.94000244140625
2021-05-17,315.67999267578125,311.5799865722656,313.54998779296875,315.4599914550781,15401300,315.4599914550781
2021-05-18,316.5,309.80999755859375,315.5899963378906,309.9599914550781,14522400,309.9599914550781
2021-05-19,314.6600036621094,303.57000732421875,304.19000244140625,313.5899963378906,19106200,313.5899963378906
2021-05-20,319.25,313.1600036621094,313.5799865722656,318.6099853515625,17320200,318.6099853515625
2021-05-21,319.92999267578125,315.80999755859375,319.2900085449219,316.2300109863281,13600900,316.2300109863281
2021-05-24,325.95001220703125,318.0299987792969,318.2099914550781,324.6300048828125,16445400,324.6300048828125
2021-05-25,329.17999267578125,324.79998779296875,327.0799865722656,327.7900085449219,16437000,327.7900085449219
2021-05-26,329.8299865722656,325.82000732421875,328.3500061035156,327.6600036621094,9686900,327.6600036621094
2021-05-27,333.7799987792969,326.760009765625,328.0,332.75,20477700,332.75
2021-05-28,332.8699951171875,328.3299865722656,331.0,328.7300109863281,12037400,328.7300109863281
2021-06-01,331.4200134277344,326.6400146484375,330.1499938964844,329.1300048828125,11765900,329.1300048828125
2021-06-02,331.8699951171875,327.1199951171875,330.3800048828125,329.1499938964844,11654300,329.1499938964844
2021-06-03,327.3800048828125,323.4800109863281,325.7799987792969,326.0400085449219,12610800,326.0400085449219
2021-06-04,332.4599914550781,325.17999267578125,325.8999938964844,330.3500061035156,13289400,330.3500061035156
2021-06-07,337.69000244140625,328.92999267578125,329.4800109863281,336.5799865722656,20136700,336.5799865722656
2021-06-08,338.29998779296875,332.239990234375,336.70001220703125,333.67999267578125,14580500,333.67999267578125
2021-06-09,336.79998779296875,330.0,335.739990234375,330.25,13727900,330.25
2021-06-10,333.94000244140625,328.54998779296875,330.7900085449219,332.4599914550781,13240200,332.4599914550781
2021-06-11,332.8299865722656,328.92999267578125,332.5799865722656,331.260009765625,13587900,331.260009765625
2021-06-14,336.82000732421875,329.80999755859375,331.8999938964844,336.7699890136719,12250800,336.7699890136719
2021-06-15,339.9200134277344,335.0299987792969,336.989990234375,336.75,15795200,336.75
2021-06-16,337.54998779296875,328.7200012207031,336.70001220703125,331.0799865722656,17232200,331.0799865722656
2021-06-17,337.9800109863281,330.1499938964844,330.489990234375,336.510009765625,17794100,336.510009765625
2021-06-18,336.1499938964844,329.0,334.5299987792969,329.6600036621094,23039500,329.6600036621094
2021-06-21,332.9200134277344,327.6499938964844,331.0899963378906,332.2900085449219,11337500,332.2900085449219
2021-06-22,339.9200134277344,332.6000061035156,332.69000244140625,339.0299987792969,15345300,339.0299987792969
2021-06-23,343.4200134277344,338.20001220703125,339.3500061035156,340.5899963378906,14817800,340.5899963378906
2021-06-24,344.8999938964844,341.7900085449219,341.8500061035156,343.17999267578125,12329100,343.17999267578125
2021-06-25,344.1199951171875,339.67999267578125,342.5899963378906,341.3699951171875,14594400,341.3699951171875
2021-06-28,358.1400146484375,341.7699890136719,342.4599914550781,355.6400146484375,29156100,355.6400146484375
2021-06-29,356.739990234375,349.04998779296875,356.2699890136719,351.8900146484375,21417300,351.8900146484375
2021-06-30,352.9200134277344,347.1700134277344,352.1700134277344,347.7099914550781,15107500,347.7099914550781
2021-07-01,354.6700134277344,346.5,346.82000732421875,354.3900146484375,17137000,354.3900146484375
2021-07-02,356.44000244140625,352.6199951171875,355.1000061035156,354.70001220703125,11521300,354.70001220703125
2021-07-06,358.7900085449219,349.17999267578125,356.5,352.7799987792969,13488500,352.7799987792969
2021-07-07,356.489990234375,350.0,355.260009765625,350.489990234375,14218900,350.489990234375
2021-07-08,348.3299865722656,342.55999755859375,345.7300109863281,345.6499938964844,14406500,345.6499938964844
2021-07-09,350.7099914550781,345.2699890136719,345.32000732421875,350.4200134277344,13018700,350.4200134277344
2021-07-12,354.19000244140625,349.6400146484375,351.2300109863281,353.1600036621094,10018600,353.1600036621094
2021-07-13,358.489990234375,348.79998779296875,351.5,352.0899963378906,11456000,352.0899963378906
2021-07-14,355.20001220703125,346.7300109863281,354.55999755859375,347.6300048828125,13894200,347.6300048828125
2021-07-15,349.2300109863281,340.2200012207031,349.2300109863281,344.4599914550781,14781600,344.4599914550781
2021-07-16,345.989990234375,340.1400146484375,344.9100036621094,341.1600036621094,11026100,341.1600036621094
2021-07-19,339.7900085449219,334.5400085449219,337.57000732421875,336.95001220703125,14372300,336.95001220703125
2021-07-20,343.45001220703125,334.5,338.79998779296875,341.6600036621094,11024300,341.6600036621094
2021-07-21,346.5199890136719,341.25,341.5,346.2300109863281,9279700,346.2300109863281
2021-07-22,351.5400085449219,345.2099914550781,346.67999267578125,351.19000244140625,12385400,351.19000244140625
2021-07-23,375.3299865722656,357.19000244140625,360.9100036621094,369.7900085449219,33694300,369.7900085449219
2021-07-26,374.44000244140625,368.2200012207031,369.5799865722656,372.4599914550781,14925200,372.4599914550781
2021-07-27,373.1499938964844,364.54998779296875,371.9100036621094,367.80999755859375,15705400,367.80999755859375
2021-07-28,377.54998779296875,366.92999267578125,374.55999755859375,373.2799987792969,29676900,373.2799987792969
2021-07-29,365.5199890136719,356.739990234375,361.0,358.32000732421875,33413200,358.32000732421875
2021-07-30,360.7300109863281,352.94000244140625,354.0,356.29998779296875,15966700,356.29998779296875
2021-08-02,359.3999938964844,350.739990234375,358.1000061035156,351.95001220703125,13180400,351.95001220703125
2021-08-03,353.7699890136719,347.70001220703125,352.7300109863281,351.239990234375,12406100,351.239990234375
2021-08-04,360.4800109863281,351.510009765625,352.4200134277344,358.9200134277344,14180600,358.9200134277344
2021-08-05,363.8999938964844,356.8999938964844,359.6400146484375,362.9700012207031,10247200,362.9700012207031
2021-08-06,365.1499938964844,361.3999938964844,361.3999938964844,363.510009765625,8918100,363.510009765625
2021-08-09,365.7799987792969,360.75,363.760009765625,361.6099853515625,7798900,361.6099853515625
2021-08-10,364.1000061035156,359.0400085449219,361.8299865722656,361.1300048828125,7469900,361.1300048828125
2021-08-11,362.3599853515625,357.80999755859375,362.1000061035156,359.9599914550781,8400300,359.9599914550781
2021-08-12,363.0,357.1099853515625,358.45001220703125,362.6499938964844,7170700,362.6499938964844
2021-08-13,364.6600036621094,361.4800109863281,362.9700012207031,363.17999267578125,7192500,363.17999267578125
2021-08-16,366.95001220703125,357.3800048828125,362.5199890136719,366.55999755859375,11222100,366.55999755859375
2021-08-17,364.6700134277344,355.07000732421875,362.9800109863281,358.45001220703125,12328700,358.45001220703125
2021-08-18,359.8599853515625,355.1499938964844,356.25,355.45001220703125,10042400,355.45001220703125
2021-08-19,357.57000732421875,351.0,351.3500061035156,355.1199951171875,12004500,355.1199951171875
2021-08-20,359.989990234375,353.30999755859375,354.6000061035156,359.3699951171875,8693500,359.3699951171875
2021-08-23,365.69000244140625,359.1000061035156,359.44000244140625,363.3500061035156,10942000,363.3500061035156
2021-08-24,367.9599914550781,361.8399963378906,363.6600036621094,365.510009765625,9235100,365.510009765625
2021-08-25,370.8599853515625,365.3999938964844,365.6000061035156,368.3900146484375,9684500,368.3900146484375
2021-08-26,369.44000244140625,364.1300048828125,368.3800048828125,364.3800048828125,7888700,364.3800048828125
2021-08-27,373.739990234375,364.0799865722656,365.1000061035156,372.6300048828125,11214200,372.6300048828125
2021-08-30,381.489990234375,370.5199890136719,372.55999755859375,380.6600036621094,13547300,380.6600036621094
2021-08-31,382.760009765625,378.79998779296875,379.95001220703125,379.3800048828125,12345400,379.3800048828125
2021-09-01,384.3299865722656,378.80999755859375,379.5899963378906,382.04998779296875,11567200,382.04998779296875
2021-09-02,381.75,374.05999755859375,381.5,375.2799987792969,14832900,375.2799987792969
2021-09-03,377.1600036621094,373.1099853515625,374.75,376.260009765625,7509600,376.260009765625
2021-09-07,382.9599914550781,373.1499938964844,375.8800048828125,382.17999267578125,10793800,382.17999267578125
2021-09-08,380.8699951171875,374.7900085449219,380.1600036621094,377.57000732421875,11067200,377.57000732421875
2021-09-09,379.8299865722656,376.57000732421875,377.6400146484375,378.0,9098900,378.0
2021-09-10,383.7900085449219,378.260009765625,381.3599853515625,378.69000244140625,11537600,378.69000244140625
2021-09-13,381.75,374.3500061035156,381.67999267578125,376.510009765625,13026300,376.510009765625
2021-09-14,378.5899963378906,375.1099853515625,377.3999938964844,376.5299987792969,8711600,376.5299987792969
2021-09-15,377.55999755859375,367.6700134277344,377.0,373.9200134277344,17940300,373.9200134277344
2021-09-16,373.55999755859375,369.7099914550781,372.7900085449219,373.05999755859375,11934200,373.05999755859375
2021-09-17,371.4100036621094,361.5899963378906,371.4100036621094,364.7200012207031,26299000,364.7200012207031
2021-09-20,361.0299987792969,349.79998779296875,359.29998779296875,355.70001220703125,19822800,355.70001220703125
2021-09-21,360.0400085449219,355.19000244140625,358.5,357.4800109863281,11751900,357.4800109863281
2021-09-22,349.8399963378906,340.69000244140625,347.2300109863281,343.2099914550781,43692900,343.2099914550781
2021-09-23,349.6700134277344,343.0,345.3599853515625,345.9599914550781,21806300,345.9599914550781
2021-09-24,354.3500061035156,342.3699951171875,343.239990234375,352.9599914550781,18801900,352.9599914550781
2021-09-27,355.1499938964844,347.0799865722656,349.80999755859375,353.5799865722656,15205800,353.5799865722656
2021-09-28,349.6000061035156,338.9200134277344,347.9700012207031,340.6499938964844,21710300,340.6499938964844
2021-09-29,345.2300109863281,338.8800048828125,343.1499938964844,339.6099853515625,14452200,339.6099853515625
2021-09-30,342.79998779296875,338.1499938964844,340.45001220703125,339.3900146484375,16547100,339.3900146484375
2021-10-01,345.0199890136719,338.6400146484375,341.6099853515625,343.010009765625,14905300,343.010009765625
2021-10-04,335.94000244140625,322.70001220703125,335.5299987792969,326.2300109863281,42885000,326.2300109863281
2021-10-05,335.17999267578125,326.1600036621094,328.5799865722656,332.9599914550781,35377900,332.9599914550781
2021-10-06,334.3800048828125,325.79998779296875,329.739990234375,333.6400146484375,26443000,333.6400146484375
2021-10-07,338.8399963378906,328.9800109863281,337.0,329.2200012207031,28307500,329.2200012207031
2021-10-08,333.3999938964844,328.7099914550781,331.510009765625,330.04998779296875,15934300,330.04998779296875
2021-10-11,330.4599914550781,325.30999755859375,327.6300048828125,325.45001220703125,14708200,325.45001220703125
2021-10-12,324.3800048828125,317.3699951171875,323.0299987792969,323.7699890136719,31658700,323.7699890136719
2021-10-13,327.0,322.6600036621094,326.9700012207031,324.5400085449219,14761500,324.5400085449219
2021-10-14,330.5199890136719,327.1000061035156,328.3599853515625,328.5299987792969,14302200,328.5299987792969
2021-10-15,329.07000732421875,322.510009765625,328.67999267578125,324.760009765625,21575100,324.760009765625
2021-10-18,335.8900146484375,327.5,328.95001220703125,335.3399963378906,21585000,335.3399963378906
2021-10-19,342.4599914550781,337.2799987792969,339.6499938964844,339.989990234375,18786300,339.989990234375
2021-10-20,343.9800109863281,339.45001220703125,343.45001220703125,340.7799987792969,13639500,340.7799987792969
2021-10-21,342.30999755859375,337.79998779296875,340.2799987792969,341.8800048828125,16354400,341.8800048828125
2021-10-22,329.6300048828125,321.1099853515625,326.3500061035156,324.6099853515625,35224500,324.6099853515625
2021-10-25,329.55999755859375,319.7200012207031,320.29998779296875,328.69000244140625,38409000,328.69000244140625
2021-10-26,330.2099914550781,309.6000061035156,328.260009765625,315.80999755859375,65654000,315.80999755859375
2021-10-27,319.25,312.05999755859375,314.19000244140625,312.2200012207031,29971800,312.2200012207031
2021-10-28,325.5199890136719,308.1099853515625,312.989990234375,316.9200134277344,50806800,316.9200134277344
2021-10-29,326.0,319.6000061035156,320.19000244140625,323.57000732421875,37059400,323.57000732421875
2021-11-01,333.45001220703125,326.0,326.0400085449219,329.9800109863281,31518900,329.9800109863281
2021-11-02,334.7900085449219,323.79998779296875,331.3800048828125,328.0799865722656,28353000,328.0799865722656
2021-11-03,332.1499938964844,323.20001220703125,327.489990234375,331.6199951171875,20786500,331.6199951171875
2021-11-04,337.2699890136719,332.6499938964844,334.010009765625,335.8500061035156,22495300,335.8500061035156
2021-11-05,346.7900085449219,339.6400146484375,340.30999755859375,341.1300048828125,26852100,341.1300048828125
2021-11-08,344.7900085449219,338.3399963378906,344.4200134277344,338.6199951171875,18342500,338.6199951171875
2021-11-09,341.30999755859375,334.4700012207031,340.0,335.3699951171875,17556700,335.3699951171875
2021-11-10,333.19000244140625,325.510009765625,332.489990234375,327.6400146484375,21872600,327.6400146484375
2021-11-11,332.4599914550781,327.0,329.82000732421875,327.739990234375,12376600,327.739990234375
2021-11-12,341.8599853515625,329.7799987792969,330.17999267578125,340.8900146484375,25387200,340.8900146484375
2021-11-15,353.6499938964844,343.20001220703125,344.3399963378906,347.55999755859375,25076600,347.55999755859375
2021-11-16,346.6499938964844,340.8699951171875,343.8299865722656,342.9599914550781,18181100,342.9599914550781
2021-11-17,347.29998779296875,340.1000061035156,344.239990234375,340.7699890136719,13602800,340.7699890136719
2021-11-18,342.4599914550781,335.29998779296875,339.7200012207031,338.69000244140625,17487200,338.69000244140625
2021-11-19,352.1000061035156,339.8999938964844,342.20001220703125,345.29998779296875,26488500,345.29998779296875
2021-11-22,353.8299865722656,340.510009765625,349.04998779296875,341.010009765625,27116800,341.010009765625
2021-11-23,341.3999938964844,333.5,338.92999267578125,337.25,17225000,337.25
2021-11-24,341.7799987792969,332.80999755859375,336.0,341.05999755859375,13566200,341.05999755859375
2021-11-26,337.75,331.8999938964844,335.79998779296875,333.1199951171875,14750700,333.1199951171875
2021-11-29,340.6700134277344,335.30999755859375,336.8900146484375,338.0299987792969,16650900,338.0299987792969
2021-11-30,335.80999755859375,323.42999267578125,335.0,324.4599914550781,25390000,324.4599914550781
2021-12-01,330.5,310.2900085449219,330.2900085449219,310.6000061035156,30329600,310.6000061035156
2021-12-02,314.6000061035156,307.20001220703125,311.3999938964844,310.3900146484375,24396200,310.3900146484375
2021-12-03,313.75,299.5,313.7300109863281,306.8399963378906,27448700,306.8399963378906
2021-12-06,320.1000061035156,306.3399963378906,308.1300048828125,317.8699951171875,21758300,317.8699951171875
2021-12-07,326.5400085449219,321.0,321.57000732421875,322.80999755859375,18794000,322.80999755859375
2021-12-08,332.75,323.07000732421875,325.0,330.55999755859375,19937700,330.55999755859375
2021-12-09,336.1300048828125,328.0,329.5400085449219,329.82000732421875,16879200,329.82000732421875
2021-12-10,335.0299987792969,326.3699951171875,332.55999755859375,329.75,14520900,329.75
2021-12-13,341.0899963378906,329.5899963378906,330.95001220703125,334.489990234375,22948700,334.489990234375
2021-12-14,335.70001220703125,327.6499938964844,328.04998779296875,333.739990234375,20461000,333.739990234375
2021-12-15,342.1099853515625,323.9800109863281,332.489990234375,341.6600036621094,24681300,341.6600036621094
2021-12-16,344.4599914550781,333.739990234375,338.9800109863281,334.8999938964844,22635000,334.8999938964844
2021-12-17,337.1099853515625,330.75,332.79998779296875,333.7900085449219,39711700,333.7900085449219
2021-12-20,329.8999938964844,322.5299987792969,329.7799987792969,325.45001220703125,17901800,325.45001220703125
2021-12-21,336.0,323.75,326.4100036621094,334.20001220703125,16116800,334.20001220703125
2021-12-22,334.510009765625,328.260009765625,333.79998779296875,330.45001220703125,16764600,330.45001220703125
2021-12-23,336.6700134277344,328.3599853515625,330.1000061035156,335.239990234375,13987700,335.239990234375
2021-12-27,347.8699951171875,338.010009765625,338.8500061035156,346.17999267578125,17795000,346.17999267578125
2021-12-28,352.7099914550781,345.20001220703125,346.6300048828125,346.2200012207031,16637600,346.2200012207031
2021-12-29,349.69000244140625,341.6400146484375,346.9100036621094,342.94000244140625,10747000,342.94000244140625
2021-12-30,347.2300109863281,343.2200012207031,344.0,344.3599853515625,10593300,344.3599853515625
2021-12-31,343.44000244140625,336.2699890136719,343.0199890136719,336.3500061035156,12870500,336.3500061035156
2022-01-03,341.0799865722656,337.19000244140625,338.29998779296875,338.5400085449219,14537900,338.5400085449219
2022-01-04,343.0899963378906,331.8699951171875,339.95001220703125,336.5299987792969,15998000,336.5299987792969
2022-01-05,335.760009765625,323.8399963378906,333.0199890136719,324.1700134277344,20564500,324.1700134277344
2022-01-06,339.1700134277344,322.7200012207031,322.82000732421875,332.4599914550781,27962800,332.4599914550781
2022-01-07,337.0,328.8800048828125,332.739990234375,331.7900085449219,14711400,331.7900085449219
2022-01-10,328.3399963378906,315.42999267578125,325.30999755859375,328.07000732421875,24942400,328.07000732421875
2022-01-11,334.6300048828125,325.2799987792969,326.7799987792969,334.3699951171875,16226800,334.3699951171875
2022-01-12,336.3699951171875,330.0299987792969,335.17999267578125,333.260009765625,14104900,333.260009765625
2022-01-13,335.6300048828125,325.760009765625,334.9800109863281,326.4800109863281,14797100,326.4800109863281
2022-01-14,332.7300109863281,321.2099914550781,321.7900085449219,331.8999938964844,16853900,331.8999938964844
2022-01-18,324.2099914550781,317.6400146484375,323.2900085449219,318.1499938964844,22645600,318.1499938964844
2022-01-19,327.1000061035156,319.3299865722656,319.5799865722656,319.5899963378906,20814700,319.5899963378906
2022-01-20,327.82000732421875,315.9800109863281,323.8999938964844,316.55999755859375,16925000,316.55999755859375
2022-01-21,318.30999755859375,303.0400085449219,314.80999755859375,303.1700134277344,28710700,303.1700134277344
2022-01-24,309.5299987792969,289.010009765625,297.8399963378906,308.7099914550781,38878100,308.7099914550781
2022-01-25,306.2300109863281,297.5799865722656,299.95001220703125,300.1499938964844,25108500,300.1499938964844
2022-01-26,307.510009765625,290.8500061035156,307.010009765625,294.6300048828125,28348800,294.6300048828125
2022-01-27,301.7099914550781,294.260009765625,297.75,294.6400146484375,21629900,294.6400146484375
2022-01-28,301.8999938964844,293.0299987792969,295.6199951171875,301.7099914550781,21871600,301.7099914550781
2022-01-31,313.7900085449219,299.32000732421875,300.67999267578125,313.260009765625,21579500,313.260009765625
2022-02-01,319.6600036621094,312.1199951171875,314.55999755859375,319.0,18023800,319.0
2022-02-02,328.0,316.8699951171875,327.82000732421875,323.0,58458300,323.0
2022-02-03,248.0,235.75,244.64999389648438,237.75999450683594,188119900,237.75999450683594
2022-02-04,242.61000061035156,230.11000061035156,234.97000122070312,237.08999633789062,89203700,237.08999633789062
2022-02-07,238.3000030517578,224.00999450683594,237.6999969482422,224.91000366210938,88613800,224.91000366210938
2022-02-08,225.77000427246094,216.14999389648438,220.85000610351562,220.17999267578125,94729700,220.17999267578125
2022-02-09,233.3699951171875,222.2100067138672,224.1999969482422,232.0,86563300,232.0
2022-02-10,235.0,226.6999969482422,228.27000427246094,228.07000732421875,49310400,228.07000732421875
2022-02-11,230.4199981689453,218.77000427246094,228.4600067138672,219.5500030517578,46101900,219.5500030517578
2022-02-14,221.0,214.77999877929688,219.30999755859375,217.6999969482422,38184000,217.6999969482422
2022-02-15,221.14999389648438,215.05999755859375,220.47000122070312,221.0,42685500,221.0
2022-02-16,217.4600067138672,212.36000061035156,212.41000366210938,216.5399932861328,45817500,216.5399932861328
2022-02-17,217.5,207.16000366210938,214.02000427246094,207.7100067138672,38747500,207.7100067138672
2022-02-18,210.75,205.17999267578125,209.38999938964844,206.16000366210938,37128400,206.16000366210938
2022-02-22,207.47999572753906,200.05999755859375,202.33999633789062,202.0800018310547,39852400,202.0800018310547
2022-02-23,206.94000244140625,198.0500030517578,204.16000366210938,198.4499969482422,44481400,198.4499969482422
2022-02-24,208.35000610351562,190.22000122070312,191.05999755859375,207.60000610351562,49957200,207.60000610351562
2022-02-25,211.32000732421875,203.17999267578125,204.94000244140625,210.47999572753906,37627600,210.47999572753906
2022-02-28,213.14999389648438,206.8300018310547,207.67999267578125,211.02999877929688,34239800,211.02999877929688
2022-03-01,211.75,202.22000122070312,209.8699951171875,203.49000549316406,27094900,203.49000549316406
2022-03-02,209.14999389648438,202.02000427246094,204.77999877929688,208.11000061035156,29426500,208.11000061035156
